date,price_usd_close,exchange_to_miner_flow_total,exchange_to_miner_transactions_count_flow,exchange_to_miner_flow_mean,miner_flow_outflow_total,miner_flow_outflow_top10,miner_flow_outflow_mean,miner_flow_outflow_mean_ma7,transactions_count_total,transactions_count_mean,hashrate,Exchange_flow_outflow_total,Exchange_flow_outflow_top10,Exchange_flow_outflow_mean,Exchange_flow_outflow_mean_ma7,block_count,block_bytes,miner_flow_transactions_count_inflow,miner_flow_transactions_count_outflow,difficulty,blockreward,blockreward_usd,Exchange_flow_inflow_total,Exchange_flow_inflow_top10,Exchange_flow_inflow_mean,Exchange_flow_inflow_mean_ma7,supply_total,supply_new,block_interval,exchange_to_exchange_flow_total,exchange_to_exchange_transactions_count_flow,exchange_to_exchange_flow_mean,Exchange_flow_reserve,Exchange_flow_reserve_usd,miner_flow_reserve,miner_flow_reserve_usd,miner_to_exchange_flow_total,miner_to_exchange_transactions_count_flow,miner_to_exchange_flow_mean,utxo_count,fees_transaction_mean,fees_transaction_mean_usd,fees_transaction_median,fees_transaction_median_usd,miner_flow_addresses_count_inflow,miner_flow_addresses_count_outflow,miner_flow_inflow_total,miner_flow_inflow_top10,miner_flow_inflow_mean,miner_flow_inflow_mean_ma7,Exchange_flow_addresses_count_inflow,Exchange_flow_addresses_count_outflow,Exchange_flow_transactions_count_inflow,Exchange_flow_transactions_count_outflow,fees_block_mean,fees_block_mean_usd,fees_total,fees_total_usd,fees_reward_percent,tokens_transferred_total,tokens_transferred_mean,tokens_transferred_median,velocity_supply_total,fund_flow_ratio,price_usd_high,price_usd_low,price_usd_open,average_cap,delta_cap,market_cap,realized_cap,thermo_cap,mvrv,stablecoin_supply_ratio,nvm,nvt,puell_index,stock_to_flow,stock_to_flow_reversion,exchange_whale_ratio_x
7/24/2019,9768.24,66.69166368,37,1.8024774,2031.872108,1930.747443,4.18080681,4.288834343,295450,2125.539568,62282811346,9210.261782,5638.48896,1.52563554,1.357866429,139,1107293.878,1735,486,9.01379E+12,1787.408861,17340842,11745.11815,8029.516057,1.02051596,0.771131319,17835908.54,1737.5,620.5251799,134.7138817,12,11.22615681,1325532.841,12958124063,33591.26791,328381013,45.10920037,53,0.85111699,59173733,0.00016892,1.64003602,9.47E-05,0.91701927,3254,2146,2566.213697,1605.782388,1.4790857,1.334859903,14613,12243,11509,6037,0.35905655,3485.961445,49.90886061,484548.6409,0.02792246,1511455.566,5.11577447,0.03171492,26.13948321,0.01386437,9924.557862,9516.632944,9853.32,26321039452,86765471444,1.74225E+11,1.13087E+11,13385474397,1.54182852,36.34108759,0.33750832,11.87743767,1.50828466,10265.27111,0.9523163,0.2149199
7/23/2019,9851.16,4.54138598,39,0.11644579,2262.348143,2161.483616,4.0399074,4.352255287,320209,2239.223776,64075122463,11916.85327,8807.240612,1.8975881,1.486485264,143,1103765.105,1776,560,9.03316E+12,1839.227424,18495099.73,11868.39724,7994.411425,0.80891475,0.827829796,17834171.04,1787.5,605.5384615,85.70180774,17,5.04128281,1322997.985,13037717368,33056.92632,325765320.5,60.94896303,58,1.05084419,59195600,0.00016154,1.62402678,9.27E-05,0.93184878,3496,2822,2316.079235,1469.541894,1.30409867,1.315196566,19824,18340,14672,6280,0.36173024,3636.559381,51.72742398,520027.9914,0.02812454,1206914.898,3.76914733,0.0300625,26.12358759,0.01970748,10331.97023,9812.76,10330.52273,26282662612,86534087035,1.75687E+11,1.12817E+11,13368133555,1.55783596,36.63815016,0.34712575,14.46315845,1.609095368,9977.158627,0.98772376,0.14804009
7/22/2019,10328.90,13.0480594,29,0.44993308,2318.018912,2228.170922,4.75003875,4.408043479,319241,2020.512658,71191928973,10119.34642,7213.400707,1.53114638,1.56681769,158,1004485.468,1756,488,9.06416E+12,2028.880436,21259144.61,9141.529209,5843.352117,0.56719794,0.872229214,17832383.54,1975,545.7278481,91.57928677,12,7.63160723,1323046.441,13656055370,33003.19523,340648255.1,21.3313605,55,0.38784292,59159540,0.00016878,1.76351299,8.81E-05,0.91108248,3411,2174,2336.266075,1312.83205,1.33044765,1.316341347,21410,15954,16117,6609,0.34101542,3563.200327,53.88043597,562985.6517,0.02655673,6031193.905,18.89229111,0.0254119,26.1128848,0.00319354,10681.85,10070.825,10586.54,26243886446,86588236006,1.84189E+11,1.12832E+11,13349638455,1.63127364,38.22464647,0.36952743,2.8948326,1.850604531,9029.054959,1.14316227,0.23155886
7/21/2019,10586.22,5.32068342,25,0.21282734,1674.152749,1637.722984,3.83979988,4.235598211,283785,1904.597315,67136692512,3002.668304,2000.047301,0.55115057,1.648901007,149,887190.2013,1540,436,9.06416E+12,1900.05119,20099242.9,2784.508543,1627.13133,0.27229694,0.92280436,17830408.54,1862.5,581.4496644,86.11952544,16,5.38247034,1324024.276,14016418894,32984.94807,349186081.8,67.75183621,53,1.27833653,59082138,0.00013232,1.39687388,7.95E-05,0.82959787,3397,2247,2152.131911,1380.157942,1.39748825,1.330326383,13637,18877,10226,5448,0.25202141,2660.482245,37.55119006,396411.8545,0.01976325,1067098.027,3.76023407,0.01290886,25.81009826,0.00542329,10826.65,10285,10754,26202883066,86385938092,1.88757E+11,1.12589E+11,13328379311,1.67651384,39.16571765,0.64134478,16.71449596,1.751391031,9573.373715,1.10579878,0.23594629
7/20/2019,10754.04,4.59371414,35,0.13124898,2357.575598,2247.819206,4.7821006,4.350329127,322825,1823.870057,79752983723,7430.308611,5920.337357,1.08503338,1.713849074,177,1047570.593,1753,493,9.06416E+12,2262.549917,24126543.99,5891.386396,4315.750635,0.44163316,0.958429783,17828546.04,2212.5,488.2146893,36.9107932,9,4.10119924,1324242.466,14265567497,32506.9689,350185385.9,21.49379156,55,0.39079621,59049512,0.00015504,1.65066577,8.93E-05,0.94754838,3547,3692,2451.426402,1374.537146,1.3984178,1.336063794,19374,14626,13340,6848,0.28276789,3010.599875,50.04991704,532876.1778,0.02212102,890070.4305,2.75712981,0.0183891,25.78885561,0.01496701,11098.5175,10365.0375,10522.77081,26160672273,86312410950,1.91729E+11,1.12473E+11,13308280068,1.7076107,39.8276274,0.36987618,20.24735883,2.106042302,8058.099907,1.33686913,0.16340499
7/19/2019,10520.12,46.04388421,43,1.070788,2430.16348,2304.892993,4.41847905,4.175625739,299773,2540.449153,53168655815,10034.37435,6457.78152,1.18890691,1.785727144,118,1262904.373,1698,550,9.06416E+12,1546.102786,16184988.26,13557.97331,8475.672466,0.91176687,0.988389899,17826333.54,1475,735.6101695,66.33271845,12,5.52772654,1325781.388,13938381664,32413.1181,340769915,38.5913767,47,0.82109312,59219925,0.00023719,2.4806052,0.00013216,1.38158574,3113,2043,2028.297472,1397.885338,1.19452148,1.31430247,21926,19311,14870,8440,0.60256598,6301.851385,71.10278562,743618.4634,0.0459884,1311771.95,4.37588425,0.04438155,25.79413137,0.0179851,10767.2575,10119.605,10636.02844,26117667539,86189095398,1.87535E+11,1.12307E+11,13284153524,1.66877027,38.95814652,0.34136116,13.65715388,1.416081974,12085.64986,0.86990219,0.21908257
7/18/2019,10633.63,173.224445,51,3.39655775,1784.76502,1701.024447,4.01070791,4.163521896,315624,2608.46281,54520401302,13033.48792,7880.817356,1.72560412,1.807755623,121,1261034.248,1655,445,9.06416E+12,1584.605416,15983630.9,17182.53981,9912.181142,1.37559361,0.955795113,17824858.54,1512.5,714.1735537,121.2652573,15,8.08435049,1322257.789,14142704034,32814.98411,350984968.2,40.54812325,58,0.69910557,59128764,0.00022845,2.30433764,0.00012663,1.28644776,3097,963,2052.133427,1435.946066,1.23995977,1.351398883,15875,13654,12491,7553,0.59591253,6010.779043,72.10541604,727304.2642,0.0455037,5007843.981,15.86648665,0.04543067,25.77613668,0.00603374,10782,9263.425,9688.1625,26075730038,86067084724,1.89543E+11,1.12143E+11,13267968536,1.70008626,39.23369781,0.34605827,3.85330534,1.398522058,11785.03044,0.90758145,0.15424213
7/17/2019,9687.68,17.35751223,32,0.54242226,2543.614381,2444.032228,4.62475342,4.05414056,324759,2441.796992,59927383249,18204.45932,12032.52264,2.42596739,1.872394491,133,1153724.91,1885,550,9.06416E+12,1727.001874,16501818.78,20115.81602,12444.15862,1.4174053,0.913890273,17823346.04,1662.5,651.5413534,219.8292923,22,9.99224056,1318108.753,12752286977,32547.6157,314887929.4,29.22682443,58,0.50391077,58925989,0.00019861,1.90104171,0.00010872,1.04376839,3308,1838,2528.618817,1562.402642,1.34144234,1.353017536,17296,16213,14192,7504,0.4849765,4641.957921,64.50187448,617380.4036,0.03734905,1896648.397,5.84017193,0.04702563,25.56174754,0.02020421,9975.197329,9078.95,9425.1175,26033248940,85838762611,1.72667E+11,1.11872E+11,13251984905,1.54136192,35.89248543,0.31486459,9.51587434,1.44373271,10720.80965,0.90242112,0.17521236
7/16/2019,9426.60,6.61414472,29,0.22807396,2613.950599,2454.931248,4.43042474,4.104738973,363175,2241.820988,72994256288,18737.17313,10401.05642,2.45991508,1.773062086,162,1098875.278,1950,590,9.06416E+12,2087.698463,21528256.61,19013.80714,9841.002692,1.11971068,0.826701464,17821683.54,2025,528.4382716,253.8789462,31,8.18964342,1316197.396,12522321767,32562.61127,309801172,46.28331142,70,0.66119016,58811738,0.00017264,1.78734912,9.26E-05,0.9437395,3281,2518,2558.618676,1481.078555,1.31211214,1.342252656,21216,16134,16981,7617,0.38702755,4006.916761,62.69846283,649120.5153,0.03003234,2457432.744,6.76652508,0.02714191,25.51662872,0.01536196,11024.025,9354.2525,10837.7475,25995132572,85757393264,1.67998E+11,1.11753E+11,13235483086,1.51724324,35.25795008,0.27178997,6.63801885,1.884698148,8800.83138,1.08103594,0.23523835
7/15/2019,10838.62,1.08932327,22,0.04951469,2515.474534,2282.97353,3.54292188,4.132630759,348965,2390.171233,65784947025,17624.95672,11316.40969,2.1057296,1.657805993,146,1136103.938,1944,710,9.06416E+12,1888.917465,19683204.23,15683.83785,10014.03232,0.92122396,0.791193101,17819658.54,1825,594.5547945,222.565448,22,10.11661127,1315920.762,14286425343,32617.94319,354119962,12.52263681,45,0.27828082,58736561,0.00018316,1.90822911,0.00010016,1.04996088,3640,2685,2776.698594,1784.195328,1.4283429,1.35793754,22932,17848,17025,8370,0.43779086,4560.994321,63.9174649,665905.1709,0.03383815,1830702.792,5.24609285,0.03055627,25.44940481,0.01819454,11071.825,9846.5675,10188.03,25958210368,85790870359,1.9314E+11,1.11749E+11,13213954829,1.73120802,40.78493029,0.33683174,10.13050761,1.727981694,9764.196463,1.11187849,0.15109975
7/14/2019,10187.74,101.965864,33,3.08987467,2182.170656,2085.036371,4.64291629,4.232864169,303142,2090.634483,65334365196,7173.273174,4669.192872,1.00578704,1.553892119,145,952888.731,1631,470,9.06416E+12,1853.229857,20122011.32,7121.384125,5016.502231,0.5216749,0.75273585,17817833.54,1812.5,597.2689655,346.7370196,16,21.67106372,1317861.881,13396197804,32356.71913,328909285.6,16.45054538,53,0.31038765,58620881,0.00013436,1.4503488,7.01E-05,0.77266543,3518,2432,2344.807359,1305.70896,1.43765013,1.361797191,19754,27782,13651,7132,0.28089556,3032.149219,40.72985688,439661.6368,0.02197777,1560060.825,5.14630379,0.0160884,25.391427,0.00916288,11444.8675,10103.13333,11354.835,25914729943,85790516767,1.81523E+11,1.11705E+11,13194271625,1.6214105,38.50515677,0.51769624,10.71293185,1.770368274,9830.528852,1.03403389,0.20904064
7/13/2019,11354.84,8.46489765,29,0.29189302,1743.996669,1680.338019,3.55917688,4.133894081,304404,2158.893617,63532037881,10844.09216,8957.581554,1.58817987,1.504490847,141,1048582.589,1672,490,9.06416E+12,1806.882209,20585052.63,9280.49142,6455.754044,0.65135397,0.726553321,17816021.04,1762.5,608.5957447,288.4018224,29,9.94489043,1317913.77,14945768158,32194.08243,365096186.9,14.23972934,56,0.25428088,58562226,0.0001458,1.66467824,8.11E-05,0.92854933,3072,2358,2083.460028,1313.690876,1.24608853,1.341850217,19060,13934,14248,6828,0.31476744,3593.863233,44.38220922,506734.7159,0.02456287,1571094.133,5.16121382,0.01682431,25.34768888,0.01280928,11821.04,10813.775,11780.96382,25874249021,85867523813,2.02298E+11,1.11742E+11,13174149614,1.80811648,43.00196086,0.46948313,11.27070423,1.815334999,10108.38073,1.12188839,0.27090324
7/12/2019,11780.58,10.60963634,38,0.27920096,2660.92382,2551.269781,4.33375215,4.233086626,360735,2199.603659,73895419946,13463.29716,7812.699712,1.34310626,1.36695787,164,1232422.543,1972,614,9.06416E+12,2117.426687,24492663.95,13173.72057,8377.577515,0.68360337,0.683459024,17814258.54,2050,530.1890244,67.7304502,13,5.21003463,1319477.371,15557891702,31854.61907,375596220.7,25.3842133,70,0.36263162,58530039,0.00018691,2.16130462,0.00010728,1.23180115,3563,3907,2867.67524,1782.126656,1.45419637,1.373698757,27286,24173,19271,10024,0.41113833,4754.013543,67.42668665,779658.2211,0.03184369,2438230.906,6.75906387,0.02435724,25.31156536,0.01092473,11916.3,11085.7225,11345.61,25828341207,85859172012,2.09862E+11,1.11688E+11,13153564561,1.8806671,44.2382026,0.25487897,7.46825906,2.164806232,8689.882217,1.35685959,0.23810147
7/11/2019,11343.85,5.4184816,33,0.16419641,1891.857479,1770.498822,3.24503856,4.400900227,325647,2524.395349,58125055933,20940.02462,11839.51816,2.1780762,1.385880984,129,1253025.07,1826,583,9.06416E+12,1691.866675,19571392.46,20935.23215,11888.04097,1.08225973,0.68377434,17812208.54,1612.5,667.503876,653.0829126,34,19.20832096,1319766.947,14879151544,31647.86765,356800433.5,16.94098426,56,0.30251758,58551012,0.00024372,2.82360948,0.00014191,1.64546067,3198,1818,2284.856168,1390.45554,1.25129034,1.415220607,23767,25491,19344,9614,0.61524554,7127.906639,79.3666746,919499.9565,0.04691071,2958009.178,9.08348358,0.0405176,25.22398427,0.01415657,12099.71534,10975.75,12098.6475,25780440645,85641409905,2.02059E+11,1.11422E+11,13129071897,1.80230515,42.98350602,0.33410673,5.86525868,1.7354733,11046.33088,1.02061717,0.17268641
7/10/2019,12098.88,8.99179532,27,0.33302946,3121.796831,2580.971624,4.97894231,4.818202303,315535,2446.007752,58125055933,16309.55658,7991.885685,1.73064055,1.300436786,129,1270236.891,1691,627,9.06416E+12,1698.142971,21434893.25,16583.95469,9452.452405,0.80708364,0.663103063,17810596.04,1612.5,668.2945736,261.2894761,27,9.677388,1319771.643,16000152536,31254.86896,378916059.7,28.59140647,75,0.38121875,58428057,0.00027142,3.43015176,0.0001542,1.91816421,3228,1744,2140.955105,1367.495676,1.26608818,1.4646143,25895,13051,20548,9424,0.663899,8390.177795,85.64297124,1082332.936,0.05043331,2301041.318,7.29250739,0.04996291,25.10715631,0.01429505,13176.1075,11550.40333,12561.8575,25734546728,85586913669,2.15488E+11,1.11321E+11,13109500505,1.93965678,46.23374664,0.33793874,7.41346778,1.904753411,11045.33088,1.09760632,0.11932028
7/9/2019,12560.78,2.65606282,16,0.16600393,2937.298696,2562.101521,4.62566724,5.25326687,365434,2372.948052,69389601657,15216.99197,7991.939977,1.65312243,1.324237124,154,1155262.513,1773,635,8.58745E+12,1996.275023,24973733.33,17290.6276,8521.665296,0.87115214,0.673699199,17808983.54,1925,565.7012987,169.3186928,16,10.5824183,1319497.261,16580934528,32235.71068,405077164,23.24894376,81,0.287024,58301556,0.00019504,2.43702948,0.00010396,1.30334623,3309,2053,2521.03993,1516.054834,1.42190633,1.680396467,26828,22376,19848,9205,0.46282482,5782.944367,71.27502267,890573.4326,0.03570401,2439852.727,6.67658928,0.0342719,25.04599991,0.0133236,12811.1725,12100.5825,12283.30298,25685131686,84824474719,2.23695E+11,1.1051E+11,13088065611,2.025068,47.98389285,0.33341332,7.34018984,2.224216531,9251.420023,1.35828878,0.15924519
7/8/2019,12282.78,24.03500222,28,0.85839294,2725.004794,2407.070874,4.24455575,5.386433386,378788,2128.022472,70209738578,11781.986,5909.655199,1.37833248,1.359256954,178,1064795.584,1833,642,7.93471E+12,2292.460561,27009165.23,12749.0096,7105.873487,0.6520232,0.69254882,17807058.54,2225,488.6067416,102.7091395,18,5.7060633,1317423.805,16192192498,32651.96945,401318826.1,21.54448433,91,0.23675258,58231967,0.0001781,2.10270493,9.14E-05,1.09242714,3488,2599,2667.675719,1558.978819,1.45536046,1.779119959,27741,22707,19553,8548,0.37899192,4474.603334,67.46056127,796479.3935,0.02942714,2660463.539,7.0236215,0.02685412,24.97066563,0.00922057,12375.7525,11295.4275,11462.835,25633553256,84335303636,2.1872E+11,1.09969E+11,13063091878,1.99022706,47.49506085,0.31699453,6.95565866,2.413410841,8003.17238,1.53574101,0.19593015
7/7/2019,11461.84,3.5036302,40,0.08759075,1611.651277,1522.691098,3.95012568,5.587648537,313120,2046.535948,60348820238,4751.182625,3328.408509,0.65997814,1.434899591,153,956807.5882,1682,408,7.93471E+12,1958.116555,22163183.94,4742.298399,3067.870405,0.3383972,0.72199545,17804833.54,1912.5,558.627451,160.4599239,16,10.02874524,1316456.84,15057600427,32709.29852,374128138.8,15.35470163,60,0.25591169,58203352,0.00014568,1.64598399,6.26E-05,0.70778644,3290,2314,2183.271836,1278.911305,1.29802131,1.751582686,21206,27355,14014,7199,0.29814742,3368.565405,45.61655545,515390.5069,0.02329614,716318.705,2.2876811,0.0125396,24.86747077,0.01325315,11597.575,11079.08,11249.955,25583244065,84048351311,2.04076E+11,1.09632E+11,13036082713,1.85759625,44.94384222,0.55852703,25.15767302,1.987010412,9309.716886,1.2286061,0.23904764
7/6/2019,11258.42,6.71172534,36,0.18643682,2071.466524,1946.024587,4.25352469,5.644540111,348496,1957.842697,70209738578,4670.227904,2433.303094,0.62544903,1.449729659,178,897182.3876,1718,487,7.93471E+12,2275.617473,25973170.78,4978.591975,3281.809648,0.34969389,0.745186681,17802921.04,2225,483.0617978,48.45371072,10,4.84537107,1316465.756,14793816843,32137.67797,361147959.6,17.47309296,65,0.26881681,58169113,0.00014525,1.65761959,7.68E-05,0.87801024,3391,2413,2523.790631,1338.845499,1.46902831,1.765171357,20937,23597,14237,7467,0.28436783,3245.358417,50.61747346,577673.7982,0.0222434,703211.4464,2.01784654,0.01329703,24.8628846,0.01372108,11706.36,10962.8,10992.8,25536725194,83966093892,2.00433E+11,1.09503E+11,13013919529,1.82699196,44.24904651,0.43415239,24.94176788,2.333884771,8001.312829,1.40446015,0.28156705
7/5/2019,10996.06,17.93053434,41,0.43733011,2875.409522,2654.844047,5.50844736,5.7076883,378264,2001.396825,74548542647,13184.2006,7908.733167,1.47556806,1.46124613,189,1027819.063,1975,522,7.93471E+12,2438.396843,27147681.54,12420.71537,7191.675313,0.68581058,0.78019383,17800696.04,2362.5,458.4179894,134.084012,23,5.82973965,1316157.408,14413864950,31685.35386,347001360.7,17.83455241,60,0.29724254,58076902,0.00020065,2.23913742,0.00010628,1.18371775,3313,2414,3446.077415,2009.225892,1.74484932,1.755121976,27884,11252,18111,8935,0.4015706,4481.402531,75.89684282,846985.0783,0.03112571,1561682.488,4.12855172,0.02102893,24.88077086,0.01639572,11447.81,10769.935,11147.635,25491131858,83900658388,1.95738E+11,1.09392E+11,12987946358,1.78207046,43.23862685,0.29069781,11.19337277,2.447100019,7534.686157,1.45347461,0.17685277
7/4/2019,11149.89,29.22094733,44,0.66411244,3471.544189,3158.786484,6.16615309,5.834481736,370537,2218.784431,65870934508,13480.27685,7929.484634,1.57996681,1.480100931,167,1139688.042,1886,563,7.93471E+12,2171.342084,25537724.35,16513.2582,8574.45162,0.93756079,0.806620404,17798333.54,2087.5,515.5808383,74.33379561,15,4.95558637,1316920.91,14732196678,31114.68597,348075324.7,16.14319237,68,0.23739989,58027913,0.00022627,2.6610823,0.00013042,1.53181868,3447,2582,3012.029111,1713.875454,1.59704619,1.78264281,24209,24679,17613,8532,0.50204841,5904.367983,83.84208402,986029.4531,0.03861302,1251841.616,3.3784524,0.028742,24.85424555,0.02395953,12048.415,11044.4775,11970.9275,25446739057,83882449102,1.98449E+11,1.09329E+11,12960798677,1.82117229,44.28155671,0.29335813,13.52035212,2.310961539,8526.147806,1.31206381,0.19916816
7/3/2019,11969.56,13.29026532,40,0.33225663,4862.782932,4639.482555,8.02439428,5.627295207,397382,2310.360465,67843118176,17122.61738,9547.870549,1.89724292,1.483133049,172,1186933.564,1859,606,7.93471E+12,2244.747546,25418442.64,17586.35655,11431.17689,0.88125659,0.833801033,17796246.04,2150,502.9593023,143.9408782,27,5.33114364,1313887.879,15726646658,31574.20105,377928978.1,16.75201808,71,0.23594392,58010318,0.00023843,2.70027101,0.00014397,1.61958119,3364,2684,5161.631275,3732.37434,2.77656335,1.810798761,26011,23893,19956,9025,0.55085783,6238.59938,94.74754649,1073039.093,0.04220855,1701996.09,4.28302261,0.03068501,24.83673014,0.0203931,12015.4975,10850.74333,10852.72333,25401615765,83484764848,2.13013E+11,1.08886E+11,12935260952,1.95628742,47.76384077,0.26638388,11.05770076,2.308396427,8277.323742,1.44606522,0.18425451
7/2/2019,10848.58,7.06572057,41,0.17233465,3206.869553,2973.998699,5.55783285,5.258361114,373251,2362.348101,62321003906,16803.40852,9027.828809,1.89826124,1.517115959,158,1239986.31,1927,577,7.93471E+12,2092.889602,21686659.54,19143.1507,11829.49008,1.00309949,0.901010343,17794096.04,1975,547.664557,157.7023301,30,5.25674434,1313424.221,14193715861,31275.3527,337981790.3,26.50461706,67,0.3955913,57982588,0.00031585,3.25595883,0.00018306,1.85850974,3634,2818,4071.694678,2279.924185,2.11297077,1.850114981,24743,20951,19084,8852,0.74613672,7691.70817,117.8896018,1215289.891,0.05632863,1468235.489,3.93364114,0.04425907,24.80371783,0.02448283,10940.21,9694.603316,10603.8575,25352669370,83191413145,1.93041E+11,1.08544E+11,12909842510,1.77158039,43.89943609,0.24024478,12.70915117,1.9771998,9009.668884,1.19945029,0.12552277
7/1/2019,10605.29,10.56203362,38,0.27794825,3160.061553,2908.352301,5.65306181,5.122468106,336719,2354.678322,56404452902,16966.34051,8814.309553,1.90783094,1.45043897,143,1263033.35,1855,559,7.93471E+12,1914.438237,20547942.36,17618.66962,10371.89383,0.85814961,0.871647957,17792121.04,1787.5,605.9370629,259.4727343,29,8.94733566,1311084.462,13895179052,30410.52758,322297867,79.42570822,70,1.13465297,57939910,0.00037699,4.03821716,0.00020329,2.15359378,3304,1903,2342.12216,1411.458781,1.26259955,1.78809229,27066,24948,20531,8893,0.88767998,9508.702403,126.9382366,1359744.444,0.06630574,2098768.944,6.23299827,0.04748539,24.78064078,0.01647871,11240.7,10018.25,10791.19,25308909441,83135701784,1.88691E+11,1.08445E+11,12888155850,1.73881439,42.85128192,0.27118984,8.33235528,1.878151919,9953.634151,1.06476018,0.14518082
6/30/2019,10808.12,39.37096487,29,1.35761948,2182.880082,1948.376969,4.3483667,4.964220233,330579,2174.861842,59954383504,5593.987779,3429.106442,0.76378861,1.381296267,152,1003498.868,1660,502,7.93471E+12,2004.918604,23180423.13,7393.86516,4569.063043,0.50073582,0.873907024,17790333.54,1900,569.8157895,138.0968217,29,4.76195937,1310432.165,14178777748,31228.46697,337889670.5,27.89442431,77,0.36226525,57852390,0.00031738,3.66455428,0.0001854,2.10520318,3254,2365,2312.615731,1347.838646,1.39314201,1.853165597,21079,22507,14766,7324,0.69025398,7969.899268,104.9186044,1211424.689,0.05233061,1908835.658,5.77421935,0.01913225,24.71263018,0.00680407,12202.25,10690.83,11893.8425,25266262170,83133370268,1.9228E+11,1.084E+11,12867607908,1.77574472,43.61948896,0.42468736,8.64821774,2.12343126,9363.333445,1.15556335,0.15591175
6/29/2019,11888.38,3.74701695,35,0.10705763,2765.686026,2466.365505,4.69556201,5.171888801,356508,2048.896552,68631991643,5400.686037,2557.140402,0.70606433,1.358156177,174,1148651.322,1859,589,7.93471E+12,2283.765976,27103970.83,9876.912492,6146.296737,0.59474393,0.881978933,17788433.54,2175,494.6436782,160.0655345,40,4.00163836,1308632.319,15629093931,31098.73132,371414480.6,16.31764454,68,0.23996536,57792108,0.00030509,3.62391878,0.0001664,1.99444122,3458,4349,2600.151033,1355.557948,1.39868264,1.876942636,27225,13532,16607,7649,0.62509181,7425.034686,108.7659755,1291956.035,0.04762571,1377778.579,3.86464982,0.01966102,24.64986188,0.01108857,12394.9075,11370.465,12368.62,25222655435,82758744300,2.11476E+11,1.07981E+11,12844427485,1.96745547,48.27589944,0.29016684,12.94029132,2.490230389,8178.590136,1.46028531,0.20461522
